age,agebucket,bookingplatform,booklongname,bookshortname,boref,botimestamp,boversion,business,businesstimezone,cancellationcashinstructionstatus,cancellationstockinstructionstatus,cashopenamt,cptyaccountingtype,cptyshortname,cusip,denominationcurrencycode,diarybotimestamp,diarycategory,diaryfailedreasoncode,diarynarrative,diaryupdatedby,direction,entityshortname,entitytype,faileddays,failedreason,forefnonunique,fullcashsettlementdate,fullinstrumentsettlementdate,fullsettlementdate,generalnarrative,instrumentname,instrumenttype,instrumenttypelevel2,instrumenttypelevel3,integrationstatus,isenriched,isin,isinternalsettlement,isinternaltrade,ismarketfacing,istradeactive,latestfailstatusactivity,market,marketoftrade,matchingstatus,modificationtimestamp,netconsiderationinbasecurrency,netconsiderationinbasecurrencyamount,opensettlementamt,opentradedquantity,operation,origin,ourdepot,ourdepotaccount,ournostro,ournostroaccount,parent,pbflow,pcs_cptyssi,pcs_entitydepotnostroacc,pcs_entityssi,pis_cptyssi,pis_entitydepotnostroacc,pis_entityssi,placeofsafekeeping,pricashoriginalamt,principal,priorityindicator,pristockoriginalamt,quantity,reportinterval,seccashoriginalamt,secstockoriginalamt,sedol,settbiccode,settdenominationamount,settdenominationcurrencycode,settlementamount,settlementconvention,settlementcurrencycode,settlementdepotcountry,settlementstatus,settlementterms,settlementtimestamp,settlementtype,stockdirection,stockinstructionexternalreason,stockinstructionexternalreasontype,stockinstructionexternalstatus,stockinstructionexternalstatustype,stockinstructionformat,stockinstructionnarrative,stockinstructionstatus,stockisacknowledged,stockopenamt,stockoperationalgroup,summarysettlementstatus,swiftcashreceiveref,swiftcashref,swiftdeliverref,swiftreceiveref,taskaction,taskage,taskbotimestamp,taskcreatedate,taskdescription,taskduedate,taskid,taskmodificationtimestamp,taskrole,taskstatus,tasktype,theirdepot,theirdepotaccount,theirnostro,theirnostroaccount,tradecategory,tradedate,tradedcurrencycode,tradedprice,tradereason,tradername,tradestate,tradestatus,tradesubtype,tradetimestamp,tradetype,tradetypecategory,updatedby,updateddatetime,valuedate
null,null,null,null,null,00000000000494109860,28:08.0,1,Depo Transfers,Europe/London,null,null,null,InternalCounterparty,BCSL-BC Exch,L7910N720,USD,null,null,null,null,null,Deliver,BarCap Secs-Client,EQ,null,null,600000045,null,null,null,"FromCountry-GB, ToCountry-LU broker:599172 brokername:BC-EXCHANGE - ICSD MODEL",X US TREASURIES 13 1,Equity,null,null,STP,TRUE,LU0429458895,null,TRUE,null,TRUE,null,CREST (CSD),XOFF,Unmatched,03:31.0,null,null,null,2812,Delivery,GOS,CREST (CSD),4NQAQ*JSGT,null,null,null,null,null,null,null,000000742260/100007930170,000001714313,S006/100001866251,null,null,0,null,2812,2812,null,null,null,B445WG8,ZYAFGB30XXX,0,USD,null,UKEquity,USD,GB,Failing,FOP,null,ExchangeMove,Deliver,null,null,null,null,null,null,null,null,2812,CRSTEQ,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Euroclear (CSD),16748,null,null,Transfer,00:00.0,USD,0,ExchangeMove,null,NotNetted,New,MarginBalance,27:55.0,ExternalTransferStck,null,by GOS,null,00:00.0
null,null,iRepo,null,null,00000000000494110867,17:14.0,1,Financing Business,Europe/London,null,null,null,null,null,G4527HCW9,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,J6000000,null,null,null,null,UKTI 0 1/8 03/22/68,Debt,null,null,STP,TRUE,GB00BDX8CX86,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,03:31.0,null,null,null,223000,Receipt,FISS,CREST (CSD),034*STAR,null,null,00000000000494109857,null,null,null,null,000000901769/S06459188,000008341804,C001/100001951086,null,null,56994954.9,null,223000,223000,null,null,null,BDX8CX8,ZYAFGB30XXX,0,GBP,null,UKDebt,null,GB,Failing,FOP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,223000,CRSTFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),0OMAY,null,null,Financing,00:00.0,GBP,255.5827574,null,SYQ,NotNetted,New,null,00:00.0,CounterpartySecurityMarginCloseMovement,null,by FISS,null,00:00.0
null,null,STO,Give In Washbook,Give In Washbook,00000000000494109855,13:29.0,1,Cash Business,Europe/London,null,null,1330460.8,null,null,G06940103,GBP,null,null,null,null,null,Receive,BarCap Secs Ltd (UK),EQ,null,null,J4000000,null,null,null,null,BAE SYSTEMS PLC,Equity,null,null,STP,TRUE,GB0002634946,null,null,null,TRUE,null,CREST (CSD),XOFF,Unmatched,03:31.0,GBP,-1330460.8,1330460.8,264400,Buy,FISS,CREST (CSD),598*NO2,CREST (CSD),598*C,null,null,000001105697/S00028615,000008525612,C006/100001995595,000001105697/S00028615,000001714531,C006/100001336009,null,1330460.8,1330460.8,null,264400,264400,null,null,null,0263494,ZYAFGB30XXX,1330460.8,GBP,1330460.8,UKEquity,GBP,GB,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,264400,CRSTEQ,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),50703,CREST (CSD),50703,Outright,00:00.0,GBP,5.032,null,UB7,NotNetted,New,NoneNoSubTranType,00:00.0,Principal,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494110861,15:07.0,1,Financing Business,Europe/London,null,null,null,null,null,G4527HCW9,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,J5000000,null,null,null,null,UKTI 0 1/8 03/22/68,Debt,null,null,STP,TRUE,GB00BDX8CX86,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,03:31.0,null,null,null,223000,Delivery,FISS,CREST (CSD),034*STAR,null,null,00000000000494109856,null,null,null,null,000000901769/S06459188,000008341804,C001/100001951086,null,null,56994954.9,null,223000,223000,null,null,null,BDX8CX8,ZYAFGB30XXX,0,GBP,null,UKDebt,null,GB,Failing,FOP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,223000,CRSTFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),0OMAY,null,null,Financing,00:00.0,GBP,255.5827574,null,SYQ,NotNetted,New,null,00:00.0,CounterpartySecurityMarginOpenMovement,null,by FISS,null,00:00.0
null,null,iRepo,Corp Repo BZWS Matchbook - MTM,Corp Repo BZWS Match,00000000000494110928,15:58.0,1,Cash Business,Europe/London,null,null,1072567.22,ExternalCounterparty,Integrated Core Stra,46115HAU1,USD,null,null,null,null,null,Receive,Barclays Bank PLC,null,null,null,3NWTGD,null,null,null,null,ISPIM 7.7 PERP,Debt,null,null,Verify,TRUE,US46115HAU14,null,null,null,TRUE,null,null,null,Unmatched,17:09.0,GBP,-850331.29,1072567.22,1000000,Receipt,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494109874,FirmSideDoneWithGroup,000008312649/S03570320,000008452482,C001/100002228232,000008312649/S03570320,000008506057,C001/100002379761,null,1072567.22,1072567.22,null,1000000,1000000,null,null,null,BYRJ5Z7,ZYAFGB30XXX,0,USD,1072567.22,ItalyDebt,USD,US,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,1000000,MSODTC707855,Open,null,null,null,null,Created,null,17:57.0,17:57.0,SWIFT Verification,59:59.0,27581,17:59.0,720_UNALLOC_VERIF,Open,SWIFTVerification,Citibank NA-Caracas,null,Citibank NA-Caracas,null,Financing,00:00.0,USD,107.2567222,null,null,NotNetted,New,NoneNoSubTranType,39:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,Repo MTM,Repo MTM,00000000000494110927,15:58.0,1,Cash Business,Europe/London,null,null,285393.67,ExternalCounterparty,VMF Struc Fin IV LLC,30296CAA1,USD,null,null,null,null,null,Receive,Barclays Bank PLC,null,null,null,3NWTGC,null,null,null,null,REM 2017K64 X2A,Debt,null,null,Verify,TRUE,US30296CAA18,null,null,null,TRUE,null,null,null,Unmatched,17:09.0,GBP,-226260.1,285393.67,50000000,Receipt,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494109873,null,000008483382/S06960030,000008452482,C001/100002228232,000008483382/S06960030,000008506057,C001/100002379761,null,285393.67,285393.67,null,50000000,50000000,null,null,null,null,ZYAFGB30XXX,0,USD,285393.67,USDebt,USD,US,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,50000000,MSODTC707855,Open,null,null,null,null,Created,null,17:57.0,17:57.0,SWIFT Verification,59:59.0,27583,17:59.0,720_UNALLOC_VERIF,Open,SWIFTVerification,The Depository Trust,796743,The Depository Trust,796743,Financing,00:00.0,USD,0.6310688,null,null,NotNetted,New,NoneNoSubTranType,39:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494110866,16:10.0,1,Financing Business,Europe/London,null,null,null,null,null,G4527HCW9,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,J6000000,null,null,null,null,UKTI 0 1/8 03/22/68,Debt,null,null,STP,TRUE,GB00BDX8CX86,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,03:31.0,null,null,null,223000,Delivery,FISS,CREST (CSD),034*STAR,null,null,00000000000494109857,null,null,null,null,000000901769/S06459188,000008341804,C001/100001951086,null,null,56994954.9,null,223000,223000,null,null,null,BDX8CX8,ZYAFGB30XXX,0,GBP,null,UKDebt,null,GB,Failing,FOP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,223000,CRSTFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),0OMAY,null,null,Financing,00:00.0,GBP,255.5827574,null,SYQ,NotNetted,New,null,00:00.0,CounterpartySecurityMarginOpenMovement,null,by FISS,null,00:00.0
null,null,iRepo,Corp Repo BZWS Matchbook - MTM,Corp Repo BZWS Match,00000000000494110925,15:58.0,1,Cash Business,Europe/London,null,null,1000767.79,ExternalCounterparty,Integrated Core Stra,46115HBJ5,USD,null,null,null,null,null,Receive,Barclays Bank PLC,null,null,null,3NWTGE,null,null,null,null,ISPIM 3 1/4 09/23/24,Debt,null,null,Verify,TRUE,US46115HBJ59,null,null,null,TRUE,null,null,null,Unmatched,17:09.0,GBP,-793408.7,1000767.79,1000000,Receipt,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494109871,FirmSideDoneWithGroup,000008312649/S03570320,000008452482,C001/100002228232,000008312649/S03570320,000008506057,C001/100002379761,null,1000767.79,1000767.79,null,1000000,1000000,null,null,null,BJYQB70,ZYAFGB30XXX,0,USD,1000767.79,ItalyDebt,USD,US,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,1000000,MSODTC707855,Open,null,null,null,null,Created,null,17:56.0,17:56.0,SWIFT Verification,59:59.0,27578,17:58.0,720_UNALLOC_VERIF,Open,SWIFTVerification,Citibank NA-Caracas,null,Citibank NA-Caracas,null,Financing,00:00.0,USD,100.0767791,null,null,NotNetted,New,NoneNoSubTranType,39:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,Corp Repo BZWS Matchbook - MTM,Corp Repo BZWS Match,00000000000494110924,15:58.0,1,Cash Business,Europe/London,null,null,1006413.57,ExternalCounterparty,Integrated Core Stra,46115HBJ5,USD,null,null,null,null,null,Receive,Barclays Bank PLC,null,null,null,3NWTGG,null,null,null,null,ISPIM 3 1/4 09/23/24,Debt,null,null,Verify,TRUE,US46115HBJ59,null,null,null,TRUE,null,null,null,Unmatched,17:09.0,GBP,-797884.68,1006413.57,1000000,Receipt,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494109870,FirmSideDoneWithGroup,000008312649/S03570320,000008452482,C001/100002228232,000008312649/S03570320,000008506057,C001/100002379761,null,1006413.57,1006413.57,null,1000000,1000000,null,null,null,BJYQB70,ZYAFGB30XXX,0,USD,1006413.57,ItalyDebt,USD,US,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,1000000,MSODTC707855,Open,null,null,null,null,Created,null,17:57.0,17:57.0,SWIFT Verification,59:59.0,27579,17:58.0,720_UNALLOC_VERIF,Open,SWIFTVerification,Citibank NA-Caracas,null,Citibank NA-Caracas,null,Financing,00:00.0,USD,100.6413569,null,null,NotNetted,New,NoneNoSubTranType,39:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,14946 Banking_Repo MTM,14946 Banking_Repo M,00000000000494110904,15:25.0,1,Financing Business,Europe/London,null,null,221056.63,ExternalCounterparty,PIMCO-City Uni HK,E8922AHG8,EUR,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3NWTGJ,null,null,null,null,SPGB 1.45 04/30/29,Debt,null,null,STP,TRUE,ES0000012E51,null,null,null,TRUE,null,FI-ICSD,null,Unmatched,25:36.0,GBP,191739.64,221056.63,200000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494109869,null,000001042704/S00082146,000008525491,C001/100002032762,000001042704/S00082146,000000743766,C001/100002032758,null,221056.63,219258,null,200000,200000,null,null,null,BG5Q6H3,ZYAFGB30XXX,0,EUR,221056.63,SpainDebt,EUR,LU,Failing,DVP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,200000,ICSDFI,Open,null,null,AP00494110904Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,23860,null,23860,Financing,00:00.0,EUR,109.6289995,null,null,NotNetted,New,null,39:00.0,SellBuyBackOpenMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494110865,15:40.0,1,Financing Business,Europe/London,null,null,null,null,null,G4527HCW9,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,J5000000,null,null,null,null,UKTI 0 1/8 03/22/68,Debt,null,null,STP,TRUE,GB00BDX8CX86,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,03:31.0,null,null,null,223000,Receipt,FISS,CREST (CSD),034*STAR,null,null,00000000000494109856,null,null,null,null,000000901769/S06459188,000008341804,C001/100001951086,null,null,56994954.9,null,223000,223000,null,null,null,BDX8CX8,ZYAFGB30XXX,0,GBP,null,UKDebt,null,GB,Failing,FOP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,223000,CRSTFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),0OMAY,null,null,Financing,00:00.0,GBP,255.5827574,null,SYQ,NotNetted,New,null,00:00.0,CounterpartySecurityMarginCloseMovement,null,by FISS,null,00:00.0
null,null,iRepo,Corp Repo BZWS Matchbook - MTM,Corp Repo BZWS Match,00000000000494110929,15:58.0,1,Cash Business,Europe/London,null,null,3019240.71,ExternalCounterparty,Integrated Core Stra,46115HBJ5,USD,null,null,null,null,null,Receive,Barclays Bank PLC,null,null,null,3NWTGH,null,null,null,null,ISPIM 3 1/4 09/23/24,Debt,null,null,Verify,TRUE,US46115HBJ59,null,null,null,TRUE,null,null,null,Unmatched,17:09.0,GBP,-2393654.03,3019240.71,3000000,Receipt,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494109875,FirmSideDoneWithGroup,000008312649/S03570320,000008452482,C001/100002228232,000008312649/S03570320,000008506057,C001/100002379761,null,3019240.71,3019240.71,null,3000000,3000000,null,null,null,BJYQB70,ZYAFGB30XXX,0,USD,3019240.71,ItalyDebt,USD,US,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,3000000,MSODTC707855,Open,null,null,null,null,Created,null,17:57.0,17:57.0,SWIFT Verification,59:59.0,27582,17:59.0,720_UNALLOC_VERIF,Open,SWIFTVerification,Citibank NA-Caracas,null,Citibank NA-Caracas,null,Financing,00:00.0,USD,100.6413569,null,null,NotNetted,New,NoneNoSubTranType,39:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,Corp Repo BZWS Matchbook - MTM,Corp Repo BZWS Match,00000000000494110926,15:58.0,1,Cash Business,Europe/London,null,null,1071097.22,ExternalCounterparty,Integrated Core Stra,46115HAU1,USD,null,null,null,null,null,Receive,Barclays Bank PLC,null,null,null,3NWTGF,null,null,null,null,ISPIM 7.7 PERP,Debt,null,null,Verify,TRUE,US46115HAU14,null,null,null,TRUE,null,null,null,Unmatched,17:09.0,GBP,-849165.88,1071097.22,1000000,Receipt,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494109872,FirmSideDoneWithGroup,000008312649/S03570320,000008452482,C001/100002228232,000008312649/S03570320,000008506057,C001/100002379761,null,1071097.22,1071097.22,null,1000000,1000000,null,null,null,BYRJ5Z7,ZYAFGB30XXX,0,USD,1071097.22,ItalyDebt,USD,US,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,1000000,MSODTC707855,Open,null,null,null,null,Created,null,17:57.0,17:57.0,SWIFT Verification,59:59.0,27580,17:59.0,720_UNALLOC_VERIF,Open,SWIFTVerification,Citibank NA-Caracas,null,Citibank NA-Caracas,null,Financing,00:00.0,USD,107.1097222,null,null,NotNetted,New,NoneNoSubTranType,39:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,FIP,5638,5638,00000000000494109853,40:38.0,3,Cash Business,Europe/London,null,null,438688.38,ExternalCounterparty,Banca Aletti  C SpA,T6052BAW8,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,J2000000,null,null,null,null,BTPS 9 11/01/23,Debt,null,null,STP,TRUE,IT0000366655,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,45:31.0,GBP,-380508.61,438688.38,300000,Buy,FISS,Citibank Europe PLC,0001159719,Banque de France,CFREURBPLCFRPPXXX,null,null,null,000009061197,C001/100007979693,null,000008589202,C001/100002614844,MOTIITMM,438688.38,435573,null,300000,300000,null,null,null,4520496,MOTIITMM,438688.38,EUR,438688.38,ItalyDebt,EUR,IE,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,300000,DOMFI,Open,null,null,null,AP00494109853Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Outright,00:00.0,EUR,145.191,null,KX3,NotNetted,Amend,NoneNoSubTranType,00:00.0,Principal,null,by V720SRPR,null,00:00.0
null,null,FISS,null,null,00000000000494111078,23:14.0,1,FI Financing,Europe/London,null,null,null,null,null,F43750GD8,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,2VOROY,null,null,null,TRIPARTY,RTR 0 1/4 11/25/26,Debt,null,null,STP,TRUE,FR0013200813,null,null,null,TRUE,null,FI-ICSD,null,Unmatched,30:28.0,null,null,null,100000000,Receipt,FISS,Clearstream (CSD),34797,null,null,00000000000494109905,null,null,null,null,null,000000743766,C001/100002032758,null,null,91654917.8,null,100000000,100000000,null,null,null,BD6VMZ6,ZYAFGB30XXX,0,EUR,null,FranceDebt,EUR,LU,Failing,FOP,null,SBRPOpenMovement,Receive,null,null,null,null,null,null,null,null,100000000,ICSDFI,Open,null,null,null,AP00494111078Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Financing,00:00.0,EUR,91.6549178,null,AK5,StockOnly,New,StockVsFee,18:00.0,StockBorrowOpenStockOnlyMovement,null,by FISS,null,00:00.0
null,null,iRepo,4608 Banking,4608 Banking,00000000000494112088,28:35.0,1,Cash Business,Europe/London,null,null,1259600,ExternalCounterparty,Banque Centrale de C,760719BH6,USD,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3NWTJX,null,null,null,null,HSBC 7.2 07/15/2097,Debt,null,null,STP,TRUE,US760719BH68,null,null,null,TRUE,null,FI-ICSD,null,Unmatched,29:38.0,GBP,998610.88,1259600,1000000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494109907,null,000000803857/S02553660,000008525491,C001/100002032762,000000803857/S02553660,000000743766,C001/100002032758,null,1259600,1259600,null,1000000,1000000,null,null,null,B3D5P18,ZYAFGB30XXX,0,USD,1259600,USDebt,USD,LU,Failing,DVP,null,NoInstruction,Deliver,null,null,null,null,null,null,null,null,1000000,ICSDFI,Open,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43239,null,43239,Financing,00:00.0,USD,125.96,null,null,NotNetted,New,NoneNoSubTranType,26:00.0,RepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494112098,43:19.0,1,Cash Business,Europe/London,null,null,5861386.37,ExternalCounterparty,AIMFLtd-ERISA-JP PB,G4R49GAP8,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,13DEC1,null,null,null,null,IRISH 1.1 05/15/29,Debt,null,null,STP,TRUE,IE00BH3SQ895,null,null,null,TRUE,null,FI-ICSD,null,Unmatched,55:25.0,GBP,-5084037.1,5861386.37,5600000,Receipt,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494111083,null,000000878419/S04973727,000008525491,C001/100002032762,000000878419/S04973727,000000743766,C001/100002032758,null,5861386.37,5861386.37,null,5600000,5600000,null,null,null,BH3SQ89,ZYAFGB30XXX,0,EUR,5861386.37,IrelandDebt,EUR,LU,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,5600000,ICSDFI,Open,null,null,null,AP00494112098Q1,null,null,null,null,null,null,null,null,null,null,null,null,90014,null,90014,Financing,00:00.0,EUR,109.9009944,null,null,NotNetted,New,NoneNoSubTranType,37:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494112116,19:31.0,1,FI Financing,Europe/London,null,null,null,ExternalCounterparty,Winterflood Securiti,912810EX2,USD,null,null,null,null,null,Deliver,Barclays Bank PLC,null,null,null,3NWTPD,null,null,null,null,T 6 3/4 08/15/26,Debt,null,null,STP,TRUE,US912810EX29,null,null,null,TRUE,null,null,null,Unmatched,25:42.0,null,null,null,5000000,Delivery,FISS,The Bank of New York,BGB,null,null,00000000000494111088,null,null,null,null,000000794281/S00160710,000000743735,C001/100002228346,null,null,6260054.35,null,5000000,5000000,null,null,null,2942434,null,0,USD,null,USDebt,USD,US,Failing,FOP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,5000000,MSOFED,Open,null,null,AP00494112116Q1,null,null,null,null,null,null,null,null,null,null,null,null,Federal Reserve Bank,312690,null,null,Financing,00:00.0,USD,125.201087,null,null,StockOnly,New,StockVsFee,17:00.0,StockLoanOpenStockOnlyMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494112117,19:31.0,1,Cash Business,Europe/London,null,null,6260054.35,ExternalCounterparty,Winterflood Securiti,912810EX2,USD,null,null,null,null,null,Receive,Barclays Bank PLC,null,null,null,3NWTOW,null,null,null,null,T 6 3/4 08/15/26,Debt,null,null,STP,TRUE,US912810EX29,null,null,null,TRUE,null,null,null,Unmatched,25:42.0,GBP,-4962971.09,6260054.35,5000000,Receipt,FISS,The Bank of New York,BGB,The Bank of New York,8900344806,00000000000494111089,null,000000794281/S00160710,000008452482,C001/100002228226,000000794281/S00160710,000000743735,C001/100002228346,null,6260054.35,6260054.35,null,5000000,5000000,null,null,null,2942434,null,0,USD,6260054.35,USDebt,USD,US,Failing,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,5000000,MSOFED,Open,null,null,null,AP00494112117Q1,null,null,null,null,null,null,null,null,null,null,null,Federal Reserve Bank,312690,Federal Reserve Bank,312690,Financing,00:00.0,USD,125.201087,null,null,NotNetted,New,NoneNoSubTranType,17:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494112094,34:15.0,1,Financing,Europe/London,null,null,null,ExternalCounterparty,Bond Tracker Fund,null,GBP,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3NWTMU,null,null,null,TRIPARTY,null,null,null,null,STP,TRUE,null,null,null,null,TRUE,null,FI-ICSD,null,Unmatched,40:22.0,null,null,null,2000000,Receipt,FISS,Clearstream (CSD),34797,null,null,00000000000494111082,null,null,null,null,000008428856/S06974109,000000743766,C001/100002032758,null,null,2336481.04,null,2000000,2000000,null,null,null,null,ZYAFGB30XXX,0,GBP,null,USDebt,GBP,LU,Failing,FOP,null,SBRPOpenMovement,Receive,null,null,null,null,null,null,null,null,2000000,ICSDFI,Open,null,null,null,AP00494112094Q1,null,null,null,null,null,null,null,null,null,null,null,null,74914,null,null,Financing,00:00.0,GBP,116.824052,null,null,StockOnly,New,StockVsFee,00:00.0,StockBorrowOpenStockOnlyMovement,null,by FISS,null,00:00.0
